Date,Treatment,Tray,Family,Hatch,Population,Days to Hatch,Egg Weight,alt_treatments
11/27/15,8,4,W4,1,Woody,107,0.125,PP_MIROC
11/28/15,Cold,1,W4,1,Woody,108,0.125,WI_Cold
11/28/15,8,2,W4,1,Woody,108,0.125,PP_MIROC
11/28/15,8,3,W4,1,Woody,108,0.125,PP_MIROC
11/28/15,8,4,W4,1,Woody,108,0.125,PP_MIROC
11/30/15,8,1,W4,1,Woody,110,0.125,PP_MIROC
11/30/15,Cold,2,W4,1,Woody,110,0.125,WI_Cold
12/1/15,8,3,W4,1,Woody,111,0.125,PP_MIROC
12/3/15,Cold,2,W4,2,Woody,113,0.125,WI_Cold
12/3/15,Cold,3,W4,1,Woody,113,0.125,WI_Cold
12/3/15,Cold,4,W4,1,Woody,113,0.125,WI_Cold
12/4/15,Cold,3,W4,3,Woody,114,0.125,WI_Cold
12/4/15,Cold,4,W4,3,Woody,114,0.125,WI_Cold
12/4/15,Cold,1,W4,1,Woody,114,0.125,WI_Cold
12/5/15,Cold,1,W4,2,Woody,115,0.125,WI_Cold
12/5/15,Cold,3,W4,2,Woody,115,0.125,WI_Cold
12/5/15,Cold,2,W4,1,Woody,115,0.125,WI_Cold
12/5/15,Cold,4,W4,1,Woody,115,0.125,WI_Cold
12/6/15,Cold,3,W4,4,Woody,116,0.125,WI_Cold
12/6/15,Cold,2,W4,3,Woody,116,0.125,WI_Cold
12/6/15,Cold,4,W4,2,Woody,116,0.125,WI_Cold
12/6/15,Cold,1,W4,1,Woody,116,0.125,WI_Cold
12/7/15,Cold,3,W4,3,Woody,117,0.125,WI_Cold
12/7/15,Cold,1,W4,1,Woody,117,0.125,WI_Cold
12/7/15,Cold,2,W4,1,Woody,117,0.125,WI_Cold
12/8/15,Cold,1,W4,3,Woody,118,0.125,WI_Cold
12/8/15,Cold,3,W4,1,Woody,118,0.125,WI_Cold
12/8/15,Cold,4,W4,1,Woody,118,0.125,WI_Cold
12/9/15,Cold,1,W4,3,Woody,119,0.125,WI_Cold
12/9/15,Cold,2,W4,2,Woody,119,0.125,WI_Cold
12/9/15,Cold,4,W4,1,Woody,119,0.125,WI_Cold
12/11/15,Cold,1,W4,2,Woody,121,0.125,WI_Cold
12/11/15,Cold,2,W4,1,Woody,121,0.125,WI_Cold
12/11/15,Cold,3,W4,1,Woody,121,0.125,WI_Cold
12/11/15,Cold,4,W4,1,Woody,121,0.125,WI_Cold
12/12/15,Cold,1,W4,1,Woody,122,0.125,WI_Cold
12/12/15,Cold,3,W4,1,Woody,122,0.125,WI_Cold
12/12/15,Cold,4,W4,1,Woody,122,0.125,WI_Cold
12/13/15,Cold,1,W4,1,Woody,123,0.125,WI_Cold
12/13/15,Cold,3,W4,1,Woody,123,0.125,WI_Cold
12/14/15,Cold,2,W4,1,Woody,124,0.125,WI_Cold
12/15/15,Cold,1,W4,1,Woody,125,0.125,WI_Cold
12/15/15,Cold,4,W4,1,Woody,125,0.125,WI_Cold
12/16/15,Cold,3,W4,2,Woody,126,0.125,WI_Cold
12/19/15,Cold,3,W4,1,Woody,129,0.125,WI_Cold
12/21/15,Cold,4,W4,1,Woody,131,0.125,WI_Cold
12/23/15,Cold,4,W4,1,Woody,133,0.125,WI_Cold
12/24/15,Cold,2,W4,1,Woody,134,0.125,WI_Cold
12/26/15,Cold,1,W4,1,Woody,136,0.125,WI_Cold
1/3/16,Cold,1,W4,1,Woody,144,0.125,WI_Cold
2/13/16,4,3,W4,1,Woody,185,0.125,PP_AVG
2/14/16,4,3,W4,2,Woody,186,0.125,PP_AVG
2/14/16,4,1,W4,1,Woody,186,0.125,PP_AVG
2/15/16,4,2,W4,3,Woody,187,0.125,PP_AVG
2/15/16,4,4,W4,2,Woody,187,0.125,PP_AVG
2/16/16,4,3,W4,3,Woody,188,0.125,PP_AVG
2/16/16,4,2,W4,2,Woody,188,0.125,PP_AVG
2/16/16,4,4,W4,2,Woody,188,0.125,PP_AVG
2/17/16,4,4,W4,4,Woody,189,0.125,PP_AVG
2/17/16,4,3,W4,3,Woody,189,0.125,PP_AVG
2/17/16,4,2,W4,1,Woody,189,0.125,PP_AVG
2/18/16,4,3,W4,4,Woody,190,0.125,PP_AVG
2/18/16,4,1,W4,3,Woody,190,0.125,PP_AVG
2/18/16,4,4,W4,3,Woody,190,0.125,PP_AVG
2/18/16,4,2,W4,1,Woody,190,0.125,PP_AVG
2/19/16,4,4,W4,4,Woody,191,0.125,PP_AVG
2/19/16,4,1,W4,3,Woody,191,0.125,PP_AVG
2/19/16,4,3,W4,2,Woody,191,0.125,PP_AVG
2/19/16,4,2,W4,1,Woody,191,0.125,PP_AVG
2/20/16,4,2,W4,2,Woody,192,0.125,PP_AVG
2/20/16,4,1,W4,1,Woody,192,0.125,PP_AVG
2/21/16,4,2,W4,3,Woody,193,0.125,PP_AVG
2/21/16,4,1,W4,2,Woody,193,0.125,PP_AVG
2/22/16,4,1,W4,2,Woody,194,0.125,PP_AVG
2/23/16,4,1,W4,2,Woody,195,0.125,PP_AVG
2/24/16,4,3,W4,1,Woody,196,0.125,PP_AVG
2/26/16,4,1,W4,1,Woody,198,0.125,PP_AVG
10/20/15,MIROC,3,W5,2,Woody,69,0.122,WI_MIROC
10/21/15,MIROC,2,W5,4,Woody,70,0.122,WI_MIROC
10/21/15,MIROC,3,W5,2,Woody,70,0.122,WI_MIROC
10/21/15,MIROC,1,W5,1,Woody,70,0.122,WI_MIROC
10/22/15,MIROC,1,W5,5,Woody,71,0.122,WI_MIROC
10/22/15,MIROC,4,W5,4,Woody,71,0.122,WI_MIROC
10/22/15,MIROC,3,W5,1,Woody,71,0.122,WI_MIROC
10/23/15,MIROC,1,W5,3,Woody,72,0.122,WI_MIROC
10/23/15,MIROC,2,W5,1,Woody,72,0.122,WI_MIROC
10/23/15,MIROC,3,W5,1,Woody,72,0.122,WI_MIROC
10/23/15,MIROC,4,W5,1,Woody,72,0.122,WI_MIROC
10/24/15,AVG,1,W5,1,Woody,73,0.122,WI_AVG
10/24/15,MIROC,4,W5,1,Woody,73,0.122,WI_MIROC
10/25/15,MIROC,1,W5,7,Woody,74,0.122,WI_MIROC
10/25/15,MIROC,2,W5,1,Woody,74,0.122,WI_MIROC
10/26/15,MIROC,3,W5,1,Woody,75,0.122,WI_MIROC
10/27/15,AVG,4,W5,1,Woody,76,0.122,WI_AVG
10/28/15,AVG,1,W5,1,Woody,77,0.122,WI_AVG
10/29/15,AVG,1,W5,1,Woody,78,0.122,WI_AVG
10/29/15,AVG,3,W5,1,Woody,78,0.122,WI_AVG
10/30/15,AVG,4,W5,3,Woody,79,0.122,WI_AVG
10/30/15,AVG,2,W5,2,Woody,79,0.122,WI_AVG
10/30/15,AVG,3,W5,2,Woody,79,0.122,WI_AVG
10/30/15,AVG,1,W5,1,Woody,79,0.122,WI_AVG
10/31/15,AVG,1,W5,2,Woody,80,0.122,WI_AVG
11/1/15,AVG,1,W5,1,Woody,81,0.122,WI_AVG
11/1/15,AVG,3,W5,1,Woody,81,0.122,WI_AVG
11/2/15,AVG,4,W5,1,Woody,82,0.122,WI_AVG
11/3/15,AVG,2,W5,1,Woody,83,0.122,WI_AVG
11/4/15,AVG,4,W5,1,Woody,84,0.122,WI_AVG
11/14/15,8,1,W5,1,Woody,94,0.122,PP_MIROC
11/15/15,8,1,W5,3,Woody,95,0.122,PP_MIROC
11/15/15,8,4,W5,3,Woody,95,0.122,PP_MIROC
11/15/15,8,3,W5,1,Woody,95,0.122,PP_MIROC
11/16/15,8,4,W5,7,Woody,96,0.122,PP_MIROC
11/16/15,8,1,W5,2,Woody,96,0.122,PP_MIROC
11/16/15,8,3,W5,1,Woody,96,0.122,PP_MIROC
11/17/15,8,3,W5,4,Woody,97,0.122,PP_MIROC
11/17/15,8,2,W5,2,Woody,97,0.122,PP_MIROC
11/17/15,8,4,W5,2,Woody,97,0.122,PP_MIROC
11/17/15,8,1,W5,1,Woody,97,0.122,PP_MIROC
11/18/15,8,2,W5,4,Woody,98,0.122,PP_MIROC
11/18/15,8,3,W5,2,Woody,98,0.122,PP_MIROC
11/18/15,8,4,W5,2,Woody,98,0.122,PP_MIROC
11/18/15,8,1,W5,1,Woody,98,0.122,PP_MIROC
11/19/15,8,4,W5,1,Woody,99,0.122,PP_MIROC
11/20/15,8,4,W5,2,Woody,100,0.122,PP_MIROC
11/20/15,8,1,W5,1,Woody,100,0.122,PP_MIROC
11/20/15,8,2,W5,1,Woody,100,0.122,PP_MIROC
11/27/15,Cold,3,W5,1,Woody,107,0.122,WI_Cold
11/29/15,Cold,2,W5,2,Woody,109,0.122,WI_Cold
11/29/15,Cold,3,W5,1,Woody,109,0.122,WI_Cold
11/30/15,Cold,3,W5,3,Woody,110,0.122,WI_Cold
11/30/15,Cold,2,W5,2,Woody,110,0.122,WI_Cold
12/1/15,Cold,1,W5,1,Woody,111,0.122,WI_Cold
12/1/15,Cold,3,W5,1,Woody,111,0.122,WI_Cold
12/1/15,Cold,4,W5,1,Woody,111,0.122,WI_Cold
12/2/15,Cold,1,W5,2,Woody,112,0.122,WI_Cold
12/2/15,Cold,3,W5,2,Woody,112,0.122,WI_Cold
12/2/15,Cold,2,W5,1,Woody,112,0.122,WI_Cold
12/2/15,Cold,4,W5,1,Woody,112,0.122,WI_Cold
12/3/15,Cold,3,W5,2,Woody,113,0.122,WI_Cold
12/3/15,Cold,1,W5,1,Woody,113,0.122,WI_Cold
12/3/15,Cold,2,W5,1,Woody,113,0.122,WI_Cold
12/4/15,Cold,1,W5,3,Woody,114,0.122,WI_Cold
12/4/15,Cold,2,W5,2,Woody,114,0.122,WI_Cold
12/5/15,Cold,2,W5,1,Woody,115,0.122,WI_Cold
12/5/15,Cold,4,W5,1,Woody,115,0.122,WI_Cold
12/6/15,Cold,4,W5,1,Woody,116,0.122,WI_Cold
12/9/15,Cold,1,W5,1,Woody,119,0.122,WI_Cold
2/7/16,4,3,W5,1,Woody,179,0.122,PP_AVG
2/12/16,4,1,W5,1,Woody,184,0.122,PP_AVG
2/12/16,4,4,W5,1,Woody,184,0.122,PP_AVG
2/13/16,4,1,W5,1,Woody,185,0.122,PP_AVG
2/13/16,4,4,W5,1,Woody,185,0.122,PP_AVG
2/14/16,4,3,W5,2,Woody,186,0.122,PP_AVG
2/14/16,4,2,W5,1,Woody,186,0.122,PP_AVG
2/14/16,4,4,W5,1,Woody,186,0.122,PP_AVG
2/15/16,4,4,W5,2,Woody,187,0.122,PP_AVG
2/15/16,4,2,W5,1,Woody,187,0.122,PP_AVG
2/15/16,4,3,W5,1,Woody,187,0.122,PP_AVG
2/16/16,4,2,W5,4,Woody,188,0.122,PP_AVG
2/16/16,4,1,W5,2,Woody,188,0.122,PP_AVG
2/16/16,4,3,W5,1,Woody,188,0.122,PP_AVG
2/16/16,4,4,W5,1,Woody,188,0.122,PP_AVG
2/17/16,4,1,W5,3,Woody,189,0.122,PP_AVG
2/17/16,4,3,W5,1,Woody,189,0.122,PP_AVG
2/17/16,4,4,W5,1,Woody,189,0.122,PP_AVG
2/18/16,4,2,W5,2,Woody,190,0.122,PP_AVG
2/18/16,4,4,W5,1,Woody,190,0.122,PP_AVG
2/19/16,4,1,W5,1,Woody,191,0.122,PP_AVG
10/23/15,MIROC,1,W6,2,Woody,72,0.127,WI_MIROC
10/25/15,MIROC,1,W6,1,Woody,74,0.127,WI_MIROC
10/27/15,MIROC,3,W6,1,Woody,76,0.127,WI_MIROC
11/1/15,AVG,4,W6,1,Woody,81,0.127,WI_AVG
11/4/15,AVG,4,W6,1,Woody,84,0.127,WI_AVG
11/17/15,8,2,W6,1,Woody,97,0.127,PP_MIROC
11/18/15,8,4,W6,2,Woody,98,0.127,PP_MIROC
11/18/15,8,2,W6,1,Woody,98,0.127,PP_MIROC
11/20/15,8,2,W6,2,Woody,100,0.127,PP_MIROC
11/20/15,8,4,W6,1,Woody,100,0.127,PP_MIROC
11/26/15,8,3,W6,1,Woody,106,0.127,PP_MIROC
12/8/15,Cold,2,W6,1,Woody,118,0.127,WI_Cold
12/9/15,Cold,3,W6,1,Woody,119,0.127,WI_Cold
12/12/15,Cold,1,W6,1,Woody,122,0.127,WI_Cold
2/16/16,4,1,W6,1,Woody,188,0.127,PP_AVG
2/17/16,4,4,W6,2,Woody,189,0.127,PP_AVG
10/22/15,MIROC,2,W7,2,Woody,71,0.156,WI_MIROC
10/22/15,MIROC,3,W7,1,Woody,71,0.156,WI_MIROC
10/22/15,MIROC,4,W7,1,Woody,71,0.156,WI_MIROC
10/23/15,MIROC,1,W7,2,Woody,72,0.156,WI_MIROC
10/23/15,MIROC,3,W7,2,Woody,72,0.156,WI_MIROC
10/23/15,MIROC,4,W7,2,Woody,72,0.156,WI_MIROC
10/24/15,MIROC,1,W7,3,Woody,73,0.156,WI_MIROC
10/24/15,MIROC,3,W7,2,Woody,73,0.156,WI_MIROC
10/24/15,MIROC,2,W7,1,Woody,73,0.156,WI_MIROC
10/24/15,MIROC,4,W7,1,Woody,73,0.156,WI_MIROC
10/25/15,MIROC,2,W7,6,Woody,74,0.156,WI_MIROC
10/25/15,MIROC,4,W7,5,Woody,74,0.156,WI_MIROC
10/25/15,MIROC,3,W7,4,Woody,74,0.156,WI_MIROC
10/25/15,MIROC,1,W7,2,Woody,74,0.156,WI_MIROC
10/25/15,AVG,2,W7,1,Woody,74,0.156,WI_AVG
10/26/15,MIROC,3,W7,4,Woody,75,0.156,WI_MIROC
10/26/15,MIROC,2,W7,3,Woody,75,0.156,WI_MIROC
10/26/15,MIROC,1,W7,1,Woody,75,0.156,WI_MIROC
10/26/15,MIROC,4,W7,1,Woody,75,0.156,WI_MIROC
10/27/15,MIROC,1,W7,3,Woody,76,0.156,WI_MIROC
10/27/15,MIROC,2,W7,3,Woody,76,0.156,WI_MIROC
10/27/15,AVG,1,W7,2,Woody,76,0.156,WI_AVG
10/27/15,MIROC,4,W7,2,Woody,76,0.156,WI_MIROC
10/28/15,MIROC,1,W7,1,Woody,77,0.156,WI_MIROC
10/29/15,AVG,2,W7,4,Woody,78,0.156,WI_AVG
10/29/15,MIROC,4,W7,1,Woody,78,0.156,WI_MIROC
10/30/15,AVG,4,W7,4,Woody,79,0.156,WI_AVG
10/30/15,MIROC,2,W7,2,Woody,79,0.156,WI_MIROC
10/30/15,AVG,1,W7,1,Woody,79,0.156,WI_AVG
10/30/15,AVG,2,W7,1,Woody,79,0.156,WI_AVG
10/30/15,AVG,3,W7,1,Woody,79,0.156,WI_AVG
10/31/15,AVG,2,W7,5,Woody,80,0.156,WI_AVG
10/31/15,AVG,3,W7,4,Woody,80,0.156,WI_AVG
10/31/15,AVG,1,W7,1,Woody,80,0.156,WI_AVG
10/31/15,AVG,4,W7,1,Woody,80,0.156,WI_AVG
11/1/15,AVG,2,W7,5,Woody,81,0.156,WI_AVG
11/1/15,AVG,1,W7,2,Woody,81,0.156,WI_AVG
11/1/15,AVG,3,W7,2,Woody,81,0.156,WI_AVG
11/1/15,AVG,4,W7,2,Woody,81,0.156,WI_AVG
11/2/15,AVG,1,W7,3,Woody,82,0.156,WI_AVG
11/2/15,AVG,2,W7,3,Woody,82,0.156,WI_AVG
11/2/15,AVG,4,W7,2,Woody,82,0.156,WI_AVG
11/2/15,AVG,3,W7,1,Woody,82,0.156,WI_AVG
11/3/15,AVG,1,W7,4,Woody,83,0.156,WI_AVG
11/3/15,AVG,3,W7,3,Woody,83,0.156,WI_AVG
11/3/15,AVG,2,W7,1,Woody,83,0.156,WI_AVG
11/4/15,AVG,1,W7,5,Woody,84,0.156,WI_AVG
11/4/15,AVG,4,W7,2,Woody,84,0.156,WI_AVG
11/4/15,AVG,2,W7,1,Woody,84,0.156,WI_AVG
11/4/15,AVG,3,W7,1,Woody,84,0.156,WI_AVG
11/5/15,AVG,1,W7,3,Woody,85,0.156,WI_AVG
11/6/15,AVG,2,W7,1,Woody,86,0.156,WI_AVG
11/6/15,AVG,4,W7,1,Woody,86,0.156,WI_AVG
11/7/15,AVG,2,W7,1,Woody,87,0.156,WI_AVG
11/7/15,AVG,3,W7,1,Woody,87,0.156,WI_AVG
11/9/15,AVG,1,W7,1,Woody,89,0.156,WI_AVG
11/10/15,AVG,4,W7,1,Woody,90,0.156,WI_AVG
11/12/15,AVG,2,W7,1,Woody,92,0.156,WI_AVG
11/16/15,8,1,W7,1,Woody,96,0.156,PP_MIROC
11/17/15,8,1,W7,2,Woody,97,0.156,PP_MIROC
11/17/15,8,4,W7,2,Woody,97,0.156,PP_MIROC
11/17/15,8,2,W7,1,Woody,97,0.156,PP_MIROC
11/18/15,8,1,W7,1,Woody,98,0.156,PP_MIROC
11/18/15,8,2,W7,1,Woody,98,0.156,PP_MIROC
11/18/15,8,4,W7,1,Woody,98,0.156,PP_MIROC
11/19/15,8,1,W7,3,Woody,99,0.156,PP_MIROC
11/19/15,8,2,W7,2,Woody,99,0.156,PP_MIROC
11/19/15,8,4,W7,2,Woody,99,0.156,PP_MIROC
11/20/15,8,1,W7,6,Woody,100,0.156,PP_MIROC
11/20/15,8,2,W7,3,Woody,100,0.156,PP_MIROC
11/20/15,8,3,W7,2,Woody,100,0.156,PP_MIROC
11/20/15,8,4,W7,2,Woody,100,0.156,PP_MIROC
11/21/15,8,1,W7,3,Woody,101,0.156,PP_MIROC
11/21/15,8,3,W7,3,Woody,101,0.156,PP_MIROC
11/21/15,8,2,W7,1,Woody,101,0.156,PP_MIROC
11/21/15,8,4,W7,1,Woody,101,0.156,PP_MIROC
11/22/15,8,3,W7,4,Woody,102,0.156,PP_MIROC
11/22/15,8,1,W7,1,Woody,102,0.156,PP_MIROC
11/22/15,8,4,W7,1,Woody,102,0.156,PP_MIROC
11/23/15,8,1,W7,1,Woody,103,0.156,PP_MIROC
11/23/15,8,3,W7,1,Woody,103,0.156,PP_MIROC
11/24/15,8,4,W7,1,Woody,104,0.156,PP_MIROC
11/26/15,8,2,W7,1,Woody,106,0.156,PP_MIROC
11/27/15,8,3,W7,1,Woody,107,0.156,PP_MIROC
12/3/15,Cold,3,W7,1,Woody,113,0.156,WI_Cold
12/5/15,Cold,3,W7,2,Woody,115,0.156,WI_Cold
12/5/15,Cold,4,W7,1,Woody,115,0.156,WI_Cold
12/6/15,Cold,3,W7,3,Woody,116,0.156,WI_Cold
12/6/15,Cold,2,W7,1,Woody,116,0.156,WI_Cold
12/6/15,Cold,4,W7,1,Woody,116,0.156,WI_Cold
12/7/15,Cold,1,W7,2,Woody,117,0.156,WI_Cold
12/7/15,Cold,4,W7,1,Woody,117,0.156,WI_Cold
12/8/15,Cold,3,W7,2,Woody,118,0.156,WI_Cold
12/8/15,Cold,4,W7,1,Woody,118,0.156,WI_Cold
12/9/15,Cold,1,W7,1,Woody,119,0.156,WI_Cold
12/9/15,Cold,2,W7,1,Woody,119,0.156,WI_Cold
12/9/15,Cold,3,W7,1,Woody,119,0.156,WI_Cold
12/10/15,Cold,2,W7,3,Woody,120,0.156,WI_Cold
12/11/15,Cold,2,W7,3,Woody,121,0.156,WI_Cold
12/12/15,Cold,1,W7,1,Woody,122,0.156,WI_Cold
12/12/15,Cold,2,W7,1,Woody,122,0.156,WI_Cold
12/13/15,Cold,1,W7,2,Woody,123,0.156,WI_Cold
12/13/15,Cold,2,W7,1,Woody,123,0.156,WI_Cold
12/14/15,Cold,2,W7,1,Woody,124,0.156,WI_Cold
12/14/15,Cold,3,W7,1,Woody,124,0.156,WI_Cold
12/15/15,Cold,3,W7,3,Woody,125,0.156,WI_Cold
12/15/15,Cold,1,W7,1,Woody,125,0.156,WI_Cold
12/15/15,Cold,4,W7,1,Woody,125,0.156,WI_Cold
12/16/15,Cold,1,W7,1,Woody,126,0.156,WI_Cold
12/16/15,Cold,2,W7,1,Woody,126,0.156,WI_Cold
12/17/15,Cold,3,W7,1,Woody,127,0.156,WI_Cold
12/18/15,Cold,3,W7,1,Woody,128,0.156,WI_Cold
12/19/15,Cold,4,W7,1,Woody,129,0.156,WI_Cold
12/20/15,Cold,1,W7,1,Woody,130,0.156,WI_Cold
12/20/15,Cold,2,W7,1,Woody,130,0.156,WI_Cold
12/20/15,Cold,4,W7,1,Woody,130,0.156,WI_Cold
12/21/15,Cold,1,W7,1,Woody,131,0.156,WI_Cold
12/28/15,Cold,2,W7,1,Woody,138,0.156,WI_Cold
2/7/16,4,1,W7,2,Woody,179,0.156,PP_AVG
2/9/16,4,4,W7,2,Woody,181,0.156,PP_AVG
2/10/16,4,4,W7,1,Woody,182,0.156,PP_AVG
2/11/16,4,3,W7,1,Woody,183,0.156,PP_AVG
2/12/16,4,2,W7,1,Woody,184,0.156,PP_AVG
2/12/16,4,4,W7,1,Woody,184,0.156,PP_AVG
2/13/16,4,3,W7,4,Woody,185,0.156,PP_AVG
2/13/16,4,4,W7,2,Woody,185,0.156,PP_AVG
2/13/16,4,2,W7,1,Woody,185,0.156,PP_AVG
2/14/16,4,1,W7,4,Woody,186,0.156,PP_AVG
2/14/16,4,2,W7,2,Woody,186,0.156,PP_AVG
2/14/16,4,3,W7,1,Woody,186,0.156,PP_AVG
2/14/16,4,4,W7,1,Woody,186,0.156,PP_AVG
2/15/16,4,3,W7,4,Woody,187,0.156,PP_AVG
2/15/16,4,1,W7,3,Woody,187,0.156,PP_AVG
2/15/16,4,4,W7,1,Woody,187,0.156,PP_AVG
2/16/16,4,2,W7,2,Woody,188,0.156,PP_AVG
2/16/16,4,1,W7,1,Woody,188,0.156,PP_AVG
2/16/16,4,3,W7,1,Woody,188,0.156,PP_AVG
2/17/16,4,2,W7,1,Woody,189,0.156,PP_AVG
2/17/16,4,3,W7,1,Woody,189,0.156,PP_AVG
2/18/16,4,2,W7,2,Woody,190,0.156,PP_AVG
2/18/16,4,4,W7,2,Woody,190,0.156,PP_AVG
2/19/16,4,2,W7,1,Woody,191,0.156,PP_AVG
2/19/16,4,3,W7,1,Woody,191,0.156,PP_AVG
2/19/16,4,4,W7,1,Woody,191,0.156,PP_AVG
2/20/16,4,1,W7,1,Woody,192,0.156,PP_AVG
2/20/16,4,2,W7,1,Woody,192,0.156,PP_AVG
2/20/16,4,3,W7,1,Woody,192,0.156,PP_AVG
2/21/16,4,1,W7,1,Woody,193,0.156,PP_AVG
2/21/16,4,3,W7,1,Woody,193,0.156,PP_AVG
2/21/16,4,4,W7,1,Woody,193,0.156,PP_AVG
2/22/16,4,3,W7,1,Woody,194,0.156,PP_AVG
2/22/16,4,1,W7,1,Woody,194,0.156,PP_AVG
2/23/16,4,4,W7,1,Woody,195,0.156,PP_AVG
2/24/16,4,2,W7,1,Woody,196,0.156,PP_AVG
2/26/16,4,1,W7,1,Woody,198,0.156,PP_AVG
10/26/15,MIROC,4,W8,1,Woody,75,0.14,WI_MIROC
10/30/15,MIROC,2,W8,1,Woody,79,0.14,WI_MIROC
10/30/15,MIROC,4,W8,1,Woody,79,0.14,WI_MIROC
11/2/15,MIROC,3,W8,1,Woody,82,0.14,WI_MIROC
11/4/15,AVG,1,W8,1,Woody,84,0.14,WI_AVG
11/4/15,AVG,3,W8,1,Woody,84,0.14,WI_AVG
11/16/15,8,3,W8,1,Woody,96,0.14,PP_MIROC
11/18/15,8,4,W8,1,Woody,98,0.14,PP_MIROC
11/19/15,8,3,W8,1,Woody,99,0.14,PP_MIROC
11/20/15,8,2,W8,1,Woody,100,0.14,PP_MIROC
11/20/15,8,4,W8,1,Woody,100,0.14,PP_MIROC
11/21/15,8,4,W8,1,Woody,101,0.14,PP_MIROC
11/22/15,8,3,W8,2,Woody,102,0.14,PP_MIROC
11/22/15,8,2,W8,1,Woody,102,0.14,PP_MIROC
11/23/15,8,1,W8,1,Woody,103,0.14,PP_MIROC
11/26/15,8,3,W8,1,Woody,106,0.14,PP_MIROC
12/3/15,Cold,3,W8,1,Woody,113,0.14,WI_Cold
12/4/15,Cold,3,W8,1,Woody,114,0.14,WI_Cold
12/4/15,Cold,4,W8,1,Woody,114,0.14,WI_Cold
12/5/15,Cold,3,W8,1,Woody,115,0.14,WI_Cold
12/8/15,Cold,2,W8,1,Woody,118,0.14,WI_Cold
12/10/15,Cold,3,W8,1,Woody,120,0.14,WI_Cold
12/10/15,Cold,4,W8,1,Woody,120,0.14,WI_Cold
12/11/15,Cold,4,W8,1,Woody,121,0.14,WI_Cold
2/16/16,4,1,W8,1,Woody,188,0.14,PP_AVG
2/17/16,4,2,W8,1,Woody,189,0.14,PP_AVG
2/18/16,4,4,W8,1,Woody,190,0.14,PP_AVG
2/20/16,4,3,W8,1,Woody,192,0.14,PP_AVG
10/22/15,MIROC,2,W9,1,Woody,71,0.139,WI_MIROC
10/22/15,MIROC,3,W9,1,Woody,71,0.139,WI_MIROC
10/23/15,MIROC,1,W9,1,Woody,72,0.139,WI_MIROC
10/23/15,MIROC,2,W9,1,Woody,72,0.139,WI_MIROC
10/24/15,MIROC,2,W9,2,Woody,73,0.139,WI_MIROC
10/24/15,MIROC,1,W9,1,Woody,73,0.139,WI_MIROC
10/24/15,MIROC,3,W9,1,Woody,73,0.139,WI_MIROC
10/24/15,MIROC,4,W9,1,Woody,73,0.139,WI_MIROC
10/25/15,MIROC,3,W9,2,Woody,74,0.139,WI_MIROC
10/26/15,MIROC,4,W9,2,Woody,75,0.139,WI_MIROC
10/26/15,MIROC,1,W9,1,Woody,75,0.139,WI_MIROC
10/26/15,MIROC,3,W9,1,Woody,75,0.139,WI_MIROC
10/27/15,MIROC,3,W9,2,Woody,76,0.139,WI_MIROC
10/27/15,MIROC,1,W9,1,Woody,76,0.139,WI_MIROC
10/27/15,MIROC,2,W9,1,Woody,76,0.139,WI_MIROC
10/27/15,MIROC,4,W9,1,Woody,76,0.139,WI_MIROC
10/28/15,MIROC,1,W9,2,Woody,77,0.139,WI_MIROC
10/28/15,MIROC,2,W9,1,Woody,77,0.139,WI_MIROC
10/30/15,MIROC,4,W9,2,Woody,79,0.139,WI_MIROC
10/30/15,AVG,1,W9,1,Woody,79,0.139,WI_AVG
10/31/15,MIROC,1,W9,1,Woody,80,0.139,WI_MIROC
10/31/15,MIROC,3,W9,1,Woody,80,0.139,WI_MIROC
11/1/15,MIROC,3,W9,1,Woody,81,0.139,WI_MIROC
11/1/15,AVG,3,W9,1,Woody,81,0.139,WI_AVG
11/2/15,MIROC,1,W9,1,Woody,82,0.139,WI_MIROC
11/2/15,MIROC,2,W9,1,Woody,82,0.139,WI_MIROC
11/3/15,AVG,4,W9,1,Woody,83,0.139,WI_AVG
11/4/15,AVG,4,W9,3,Woody,84,0.139,WI_AVG
11/4/15,AVG,3,W9,1,Woody,84,0.139,WI_AVG
11/5/15,AVG,1,W9,2,Woody,85,0.139,WI_AVG
11/5/15,AVG,4,W9,2,Woody,85,0.139,WI_AVG
11/5/15,MIROC,1,W9,1,Woody,85,0.139,WI_MIROC
11/5/15,MIROC,3,W9,1,Woody,85,0.139,WI_MIROC
11/7/15,AVG,2,W9,1,Woody,87,0.139,WI_AVG
11/7/15,AVG,4,W9,1,Woody,87,0.139,WI_AVG
11/8/15,AVG,4,W9,2,Woody,88,0.139,WI_AVG
11/9/15,AVG,2,W9,1,Woody,89,0.139,WI_AVG
11/9/15,AVG,3,W9,1,Woody,89,0.139,WI_AVG
11/10/15,AVG,4,W9,3,Woody,90,0.139,WI_AVG
11/12/15,AVG,2,W9,1,Woody,92,0.139,WI_AVG
11/13/15,AVG,2,W9,1,Woody,93,0.139,WI_AVG
11/15/15,AVG,2,W9,1,Woody,95,0.139,WI_AVG
11/15/15,AVG,4,W9,1,Woody,95,0.139,WI_AVG
11/17/15,AVG,1,W9,1,Woody,97,0.139,WI_AVG
11/18/15,8,2,W9,1,Woody,98,0.139,PP_MIROC
11/18/15,8,4,W9,1,Woody,98,0.139,PP_MIROC
